condition,mouse,FOV,day,sample_id,source_file,roi_index,roi_label,roi_x,roi_y,n_frames,mean_signal,std_signal,min_signal,max_signal,baseline_center,threshold,n_events,mean_event_duration,max_event_duration,mean_event_amplitude,max_event_amplitude,auc_above_baseline,peak_frame,peak_value,global_slope,Cluster,PCA1,PCA2,UMAP1,UMAP2
unresp,U848,Reg01_z193,d23,unresp_U848_Reg01_z193_d23,data_d23.mat,235,ROI235,804.0,477.0,2088,0.11435749383425162,0.08378437509361854,-0.21026334739212826,0.3847474081281576,0.10792499508697037,0.23533189933094897,10,6.2,8.0,0.2132898712911108,0.27682241304118727,27.034845330777706,236.0,0.3847474081281576,-6.301067910001927e-05,0,-0.23172373,0.16999072,6.3867197,3.7711847
resp,T649,Reg01_z162,d15,resp_T649_Reg01_z162_d15,data_d15.mat,185,ROI185,76.0,30.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-17.43472,6.3264513
inh,U411,Reg03_z147,d23,inh_U411_Reg03_z147_d23,data_d23.mat,30,ROI30,328.0,868.0,2088,0.10764578831146193,0.12335095630525299,-0.02171986449944447,1.3499989641711359,0.07879149026246253,0.1529277188152185,18,13.333333333333334,59.0,0.30464102724929343,1.2712074739086734,82.62360910433657,1630.0,1.3499989641711359,-6.741675627508716e-06,1,-0.06721688,-1.3947392,12.460123,2.9710355
inh,U412,Reg01_z217,d11,inh_U412_Reg01_z217_d11,data_d11.mat,335,ROI335,298.0,632.0,2088,0.1361121248349395,0.06922812316756019,-0.0044048717351614485,0.4357212208816631,0.11558658044209537,0.2662286652755156,15,6.2,13.0,0.20907698738509364,0.32013464043956774,67.87830796705272,1046.0,0.4357212208816631,2.5573847388654815e-06,0,-0.16602936,0.010368189,8.815687,2.5086772
resp,U866,Reg01_z218,d5,resp_U866_Reg01_z218_d5,data_d5.mat,23,ROI23,502.0,334.0,2088,0.19863516188451447,0.11638655024484072,-0.06440578868310151,0.8542949533091194,0.23103643341733415,0.5021203997168457,7,6.428571428571429,8.0,0.47586375930024855,0.6232585198917853,59.993125679323754,313.0,0.8542949533091194,-4.072262435911274e-05,0,-0.089008264,0.29213172,5.0961637,5.748075
unresp,U848,Reg01_z218,d23,unresp_U848_Reg01_z218_d23,data_d23.mat,161,ROI161,945.0,1004.0,2088,0.1246699666032238,0.04587251145470834,0.0008871217232754407,0.3627663413939271,0.12649535020316893,0.25290507284779895,1,7.0,7.0,0.23627099119075817,0.23627099119075817,32.07512194660335,602.0,0.3627663413939271,-5.389840112375694e-06,0,-0.2312195,0.32561824,-1.1012902,3.5856023
inh,U872,Reg01_z208,d5,inh_U872_Reg01_z208_d5,data_d5.mat,238,ROI238,300.0,438.0,2088,0.16917273515251144,0.22999240959853853,-0.27132468186076614,3.192839563690856,0.15298365929821056,0.31115542504652016,11,9.636363636363637,20.0,0.8037677616659065,3.0398559043926454,100.11343805965431,861.0,3.192839563690856,-6.6986531283294155e-06,0,0.022708226,-0.2600589,6.8540893,0.43213275
resp,T650,Reg01_z271,d9,resp_T650_Reg01_z271_d9,data_d9.mat,228,ROI228,747.0,497.0,2088,0.32482085334858246,0.09574293100258856,0.04549614558988193,0.6613785016093955,0.3486088109433302,0.5620476559353732,4,3.5,5.0,0.27630984226104016,0.3127696906660653,40.28869648852141,1037.0,0.6613785016093955,2.8369218421844907e-06,0,-0.02041916,0.72936445,5.2978153,8.501659
sham,U413,Reg03_z267,d15,sham_U413_Reg03_z267_d15,data_d15.mat,158,ROI158,779.0,469.0,2088,0.17137841383970145,0.06306873375718394,-0.01994790509632113,0.36775527124500285,0.1498059074346093,0.3677438313562634,0,,,,,58.46645486067291,1.0,0.36775527124500285,-6.142347272824958e-06,0,-0.14596921,0.2383414,10.932854,22.821728
sham,U411,Reg03_z123,d23,sham_U411_Reg03_z123_d23,data_d23.mat,200,ROI200,639.0,450.0,2088,0.19563547445535917,0.10192806678830403,-0.14293255026508053,0.5925379017831285,0.27647243052253473,0.5781008449039272,0,,,,,20.332985303343882,103.0,0.5925379017831285,-7.206274167985957e-05,0,-0.13113502,0.26770356,12.240154,10.107418
inh,U413,Reg03_z203,d9,inh_U413_Reg03_z203_d9,data_d9.mat,110,ROI110,635.0,262.0,2088,0.17202963096905297,0.05014222976770461,0.0936479504566059,0.34049186499819456,0.22665279086443668,0.3515763519458639,0,,,,,0.9687462968507011,94.0,0.34049186499819456,-0.00013961401324182328,0,-0.19280246,0.26461825,13.27666,11.403717
unresp,U848,Reg01_z129,d11,unresp_U848_Reg01_z129_d11,data_d11.mat,203,ROI203,590.0,988.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-16.510345,1.3698579
resp,T649,Reg01_z235,d7,resp_T649_Reg01_z235_d7,data_d7.mat,83,ROI83,951.0,587.0,2088,0.15106201717511414,0.04031952167521761,0.07112196088180937,0.26294189619316327,0.17529418476625236,0.25983329931958005,0,,,,,0.4824575922027358,75.0,0.26294189619316327,8.830046076076269e-05,0,-0.21643114,0.24259704,14.036972,12.813197
inh,U412,Reg01_z188,d5,inh_U412_Reg01_z188_d5,data_d5.mat,330,ROI330,90.0,772.0,2088,0.23255398798746008,0.1525931345560937,-0.02868656919713178,0.8250347581629963,0.24848755440788978,0.7613401796515866,0,,,,,110.24216632970246,1318.0,0.8250347581629963,-2.766336046476217e-05,0,-0.0120606795,0.2805246,11.972383,9.712147
sham,V528,Reg01_z147,d23,sham_V528_Reg01_z147_d23,data_d23.mat,12,ROI12,518.0,441.0,2088,0.19339170065516442,0.09678019168419899,-0.02534300689778618,0.4074896164026733,0.25739512524932207,0.5414583709382241,0,,,,,4.975513303097674,66.0,0.4074896164026733,-0.0004040194361743505,0,-0.15974286,0.26967475,12.517504,10.224183
sham,U146,Reg03_z257,d9,sham_U146_Reg03_z257_d9,data_d9.mat,181,ROI181,202.0,503.0,2088,0.10625857266920338,0.08541573331401582,-0.010181374284783244,1.1137444901530487,0.10081781164888852,0.184293683240991,18,8.333333333333334,21.0,0.26085236601148104,1.0129266785041602,51.01995884555268,1883.0,1.1137444901530487,-1.0269015857183225e-05,1,-0.16878694,-0.35977685,9.823172,0.2396585
resp,U866,Reg02_z208,d7,resp_U866_Reg02_z208_d7,data_d7.mat,146,ROI146,624.0,687.0,2088,0.24616043021321254,0.12517958521905878,-0.002348163096279308,0.7730371433140028,0.19871800329235262,0.4885257665636824,12,6.166666666666667,10.0,0.42361973945581727,0.5743191400216501,133.30869441613382,1784.0,0.7730371433140028,4.055348315951871e-05,0,0.015516844,0.20400922,7.722102,3.9363036
resp,U866,Reg01_z313,d9,resp_U866_Reg01_z313_d9,data_d9.mat,81,ROI81,744.0,548.0,2088,0.13195063803908771,0.0683906809116972,-0.014592375136748213,0.5232725024796733,0.11247997646828237,0.23833568219042553,11,7.909090909090909,16.0,0.2210380595184108,0.41079252601139093,45.86325481060428,1219.0,0.5232725024796733,1.2588965358118151e-05,0,-0.18170759,-0.09105391,6.74116,1.7755969
sham,V529,Reg04_z136,d7,sham_V529_Reg04_z136_d7,data_d7.mat,288,ROI288,520.0,330.0,2088,0.18001514532380605,0.05822917954024577,0.011240928274478397,0.3484438014330836,0.20343240984077537,0.3437005411300944,0,,,,,13.520856986345752,923.0,0.3484438014330836,-1.2647895942964091e-06,0,-0.17314583,0.26034328,13.505319,11.7157545
unresp,U848,Reg01_z193,d5,unresp_U848_Reg01_z193_d5,data_d5.mat,121,ROI121,501.0,265.0,2088,0.11833013027493984,0.05267369281855353,0.0038174887483825746,0.522058504350677,0.09889505033921926,0.23784447138733783,5,9.2,15.0,0.2689137727927435,0.4231634540114578,58.710677847179795,1726.0,0.522058504350677,-4.592164909746769e-06,0,-0.18810633,-0.06279266,3.3167746,1.2072521
sham,V529,Reg01_z201,d1,sham_V529_Reg01_z201_d1,data_d1.mat,84,ROI84,82.0,227.0,2088,0.4609478688223176,0.6158531311663794,0.020945724479189,4.882411222979015,0.18652062267393438,0.49218971983823545,37,14.91891891891892,41.0,1.3019299396917496,4.695890600305081,626.6949537463981,901.0,4.882411222979015,1.612999043380236e-05,1,0.9033118,-1.3303612,13.198209,1.9991509
resp,U866,Reg01_z218,d1,resp_U866_Reg01_z218_d1,data_d1.mat,235,ROI235,131.0,945.0,2088,0.14360991573430015,0.06057817650400638,-0.05797122679434969,0.4203973357288427,0.14671167499829707,0.2954835948802135,2,6.0,7.0,0.246999992007919,0.2736856607305456,20.157188810756665,222.0,0.4203973357288427,7.383586308063322e-06,0,-0.21965736,0.39209217,-0.20342407,6.185754
unresp,V529,Reg03_z272,d7,unresp_V529_Reg03_z272_d7,data_d7.mat,234,ROI234,491.0,912.0,2088,0.1535591500075778,0.06366647157299313,0.045286206974823724,0.568829405903628,0.15587490913548138,0.3501797062041597,1,8.0,8.0,0.41295449676814655,0.41295449676814655,7.096328088057397,36.0,0.568829405903628,-7.043156719012592e-05,0,-0.20235977,0.26133454,0.19731992,3.2324924
inh,U411,Reg03_z223,d9,inh_U411_Reg03_z223_d9,data_d9.mat,12,ROI12,311.0,705.0,2088,0.12782587885903807,0.0606865046446893,-0.02118934363701258,0.6746039990431514,0.11518440146727318,0.22485814920854078,14,7.928571428571429,30.0,0.21189234414359473,0.5594195975758782,55.96572156495465,2.0,0.6746039990431514,1.8263727993236838e-05,1,-0.15346411,-0.3969779,8.194008,-0.51111126
unresp,U848,Reg01_z168,d7,unresp_U848_Reg01_z168_d7,data_d7.mat,202,ROI202,882.0,369.0,2088,0.14441137118550393,0.15609034767918664,-0.05336697540096956,1.8387053893201204,0.14279967242920777,0.362402383554249,13,9.23076923076923,18.0,0.5758177168410776,1.6959057168909126,89.85628172664305,1593.0,1.8387053893201204,-1.577229408698321e-05,1,-0.06043617,-0.24943803,7.888667,0.8123216
sham,U413,Reg04_z189,d9,sham_U413_Reg04_z189_d9,data_d9.mat,379,ROI379,301.0,730.0,2088,0.17330594810208055,0.10694115585370784,-0.029152196651684146,0.657276451023318,0.15816014774313739,0.3107132176965443,10,8.9,26.0,0.3124524022667602,0.49911630328018064,43.16763176639473,577.0,0.657276451023318,8.324687816315116e-05,0,-0.11402305,-0.28518233,6.7019076,0.044728313
sham,V528,Reg01_z260,d7,sham_V528_Reg01_z260_d7,data_d7.mat,262,ROI262,341.0,780.0,2088,0.16941456798549687,0.12941095314181145,-0.006020666619251511,1.150734780418521,0.16713865388415677,0.31743791609925454,4,25.25,44.0,0.5921640891778204,0.9835961265343642,58.739974831240445,201.0,1.150734780418521,3.645486525980006e-06,1,-0.0038058627,-1.679257,11.939881,4.8836455
unresp,U235,Reg01_z209,d9,unresp_U235_Reg01_z209_d9,data_d9.mat,245,ROI245,601.0,249.0,2088,0.23008867296269406,0.08076440051931022,0.03571656543393899,0.5119531485699428,0.3276921989185185,0.5095547527497156,0,,,,,5.089119755574007,82.0,0.5119531485699428,-0.0001331367274663035,0,-0.11849856,0.31492406,11.725365,10.112224
inh,U413,Reg03_z267,d11,inh_U413_Reg03_z267_d11,data_d11.mat,109,ROI109,723.0,1005.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,2.146351,-15.84056
inh,U413,Reg03_z234,d5,inh_U413_Reg03_z234_d5,data_d5.mat,323,ROI323,283.0,727.0,2088,0.14341484652920636,0.08116450560839643,-0.0024051496553734045,0.5938402261940005,0.18770110749365482,0.413198877188067,3,4.666666666666667,6.0,0.3421630517883347,0.40613911870034564,20.86130517342415,393.0,0.5938402261940005,-5.83012559040107e-05,0,-0.20753777,0.49540564,1.8544568,7.2973266
sham,U546,Reg01_z130,d15,sham_U546_Reg01_z130_d15,data_d15.mat,9,ROI9,859.0,830.0,2088,0.13409313787050287,0.10702139780935074,-0.02760729252685746,1.2367011695547865,0.10822380544393008,0.24974051662643965,17,7.235294117647059,22.0,0.3131224712827227,1.1284773641108563,88.75718217885537,27.0,1.2367011695547865,-1.7158587764959154e-05,1,-0.10667064,-0.26220852,9.374326,0.7539307
sham,U146,Reg03_z235,d1,sham_U146_Reg03_z235_d1,data_d1.mat,165,ROI165,475.0,337.0,2088,0.07740926133394378,0.034548227894263955,-0.007803612029132219,0.23101258273734976,0.07730915476033692,0.1600563042982288,6,6.166666666666667,14.0,0.11935744002613313,0.15370342797701284,27.881763812583763,279.0,0.23101258273734976,-7.577517315455909e-06,0,-0.2806783,0.12791984,3.9421093,3.7236314
resp,U866,Reg01_z287,d3,resp_U866_Reg01_z287_d3,data_d3.mat,141,ROI141,914.0,314.0,2088,0.1953437014043864,0.10574450729960023,-0.11979449303679361,1.2444610806246674,0.24523463590761374,0.5891825559426692,1,9.0,9.0,0.9992264447170537,0.9992264447170537,38.76007799600433,353.0,1.2444610806246674,-4.747196324207852e-05,0,-0.06706926,0.20272745,1.4849732,2.2117887
resp,U146,Reg03_z173,d7,resp_U146_Reg03_z173_d7,data_d7.mat,279,ROI279,760.0,936.0,2088,0.13417880982835614,0.043598100583054196,0.036540244593690596,0.22845913595831097,0.142923206936112,0.22875137443768573,0,,,,,1.9633269737589991,61.0,0.22845913595831097,0.00028332891679205136,0,-0.22967353,0.22388747,13.82749,13.773873
resp,V530,Reg01_z199,d3,resp_V530_Reg01_z199_d3,data_d3.mat,38,ROI38,584.0,725.0,2088,0.3757902225435819,0.46980165632874965,-0.010395885337216653,3.1208037627182463,0.2255762317049349,0.5718331182105476,17,13.647058823529411,35.0,1.2969143508088328,2.8952275310133113,336.40512924259906,1227.0,3.1208037627182463,-6.348580200142597e-05,1,0.49920073,-0.7906586,11.130662,2.2814527
inh,U411,Reg03_z223,d23,inh_U411_Reg03_z223_d23,data_d23.mat,268,ROI268,540.0,9.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,3.5177832,23.811203
resp,U545,Reg01_z132,d15,resp_U545_Reg01_z132_d15,data_d15.mat,159,ROI159,10.0,338.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-15.377989,12.203202
unresp,U848,Reg01_z168,d1,unresp_U848_Reg01_z168_d1,data_d1.mat,62,ROI62,902.0,933.0,2088,0.13250559546488802,0.09247069662636835,-0.004571852157998745,0.9829378625415972,0.10146289263895011,0.19894544170133582,28,8.464285714285714,28.0,0.2572655962939406,0.8814749699026471,88.54285619248633,1811.0,0.9829378625415972,6.161623776482618e-06,1,-0.094095975,-0.6709904,13.036153,0.36513036
inh,U872,Reg01_z267,d11,inh_U872_Reg01_z267_d11,data_d11.mat,245,ROI245,569.0,809.0,2088,0.2122042549959346,0.176433189547997,-0.01910408424072439,1.4035672485556268,0.15288557859612983,0.3951344797055414,22,11.136363636363637,27.0,0.5045802025691961,1.250681669959497,174.50054408448005,1559.0,1.4035672485556268,-3.014683079078178e-05,1,0.08837125,-0.68034184,11.479199,0.8281387
unresp,U861,Reg01_z157,d1,unresp_U861_Reg01_z157_d1,data_d1.mat,335,ROI335,693.0,832.0,2088,0.2772293753387535,0.5792094152966636,0.01662991632359179,5.488421946400753,0.3629707234084783,1.2595453003837098,1,23.0,23.0,5.125451222992274,5.125451222992274,90.2321983649453,19.0,5.488421946400753,-0.0006915718043030501,2,0.49549356,-0.97947747,4.9892974,-1.6413032
unresp,U863,Reg01_z158,d5,unresp_U863_Reg01_z158_d5,data_d5.mat,144,ROI144,460.0,1003.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,0.8237572,29.264042
resp,T476,Reg01_z196,d5,resp_T476_Reg01_z196_d5,data_d5.mat,166,ROI166,606.0,449.0,2088,0.17162216998693963,0.12591107620728445,-0.028211083218999098,1.2457363155624825,0.17249579845941693,0.3862216127925731,6,11.166666666666666,13.0,0.7416477241014673,1.0732405171030657,74.27203785539128,779.0,1.2457363155624825,-3.5445655985552076e-05,0,-0.06358908,-0.14429428,3.309164,1.0353914
resp,U849,Reg01_z205,d15,resp_U849_Reg01_z205_d15,data_d15.mat,423,ROI423,398.0,71.0,2088,0.1340435484572967,0.06540647251315784,-0.003590478857232087,0.5368525560152841,0.14648281969958638,0.27842727232996733,7,5.0,8.0,0.21139244872896312,0.39036973631569777,22.098588880803604,524.0,0.5368525560152841,-9.369398750775007e-06,0,-0.22236621,0.34837252,4.3625326,5.133336
unresp,U664,Reg01_z201,d5,unresp_U664_Reg01_z201_d5,data_d5.mat,389,ROI389,1014.0,343.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,20.487457,-11.570877
inh,U412,Reg01_z160,d1,inh_U412_Reg01_z160_d1,data_d1.mat,212,ROI212,622.0,735.0,2088,0.10590194845186161,0.04625833791968288,-0.0077092426318708645,0.277294096125151,0.10589763261144293,0.2676120646393997,0,,,,,20.944211022099605,29.0,0.277294096125151,-3.2666119530411456e-05,0,-0.24485385,0.19187188,13.602985,14.670417
resp,T650,Reg01_z175,d7,resp_T650_Reg01_z175_d7,data_d7.mat,408,ROI408,66.0,706.0,2088,0.3390339517223034,0.20355437146714106,0.0516818056111158,1.1038135114345764,0.5790125669661791,1.2307829550490599,0,,,,,6.614325448936865,263.0,1.1038135114345764,-0.000480112690181081,2,0.038250133,0.41078025,9.387083,8.515875
resp,U545,Reg01_z132,d15,resp_U545_Reg01_z132_d15,data_d15.mat,205,ROI205,277.0,562.0,2088,0.12107484416960419,0.07358259342044757,-0.01673554329658111,0.6123001420594844,0.11168345311935766,0.25061282917410976,12,7.833333333333333,15.0,0.23636231444445752,0.5006166889401267,58.77746240947572,325.0,0.6123001420594844,2.1298975634377447e-05,0,-0.1766923,-0.095604606,7.2077584,1.9615853
unresp,T652,Reg01_z175,d9,unresp_T652_Reg01_z175_d9,data_d9.mat,157,ROI157,502.0,849.0,2088,0.2607291186169461,0.09256609847725462,0.02412908898424587,0.6913765050301689,0.26981948818140067,0.5221937205193531,1,6.0,6.0,0.42155701684876823,0.42155701684876823,62.22291073631719,267.0,0.6913765050301689,-3.1208352744445026e-05,0,-0.051374435,0.52778715,4.131894,7.719467
unresp,U848,Reg01_z168,d23,unresp_U848_Reg01_z168_d23,data_d23.mat,277,ROI277,808.0,548.0,2088,0.20043651613954896,0.06568074002882689,0.03576091970561467,0.4358765179217506,0.18370358603250017,0.38019845821514375,0,,,,,21.812853919992243,515.0,0.4358765179217506,3.2289042721402806e-05,0,-0.14647138,0.2693868,14.131301,11.858684
unresp,U664,Reg01_z129,d3,unresp_U664_Reg01_z129_d3,data_d3.mat,318,ROI318,593.0,883.0,2088,0.09547003516550792,0.048324736214382026,-0.0668285719177309,0.2957433683713016,0.09266728578220186,0.1793447842898795,12,8.416666666666666,20.0,0.1355213041194465,0.20307608258909976,41.16994470067645,1529.0,0.2957433683713016,5.384246504954637e-06,0,-0.22401744,-0.24751224,7.411037,0.86207795
unresp,T644,Reg01_z226,d11,unresp_T644_Reg01_z226_d11,data_d11.mat,64,ROI64,247.0,601.0,2088,0.2888149744136839,0.1671041621249373,-0.008541146793317567,1.1288625758407729,0.2286211976425483,0.6084504217515685,14,5.785714285714286,13.0,0.596742350510551,0.9002413781982246,198.208260833167,1048.0,1.1288625758407729,1.7886008127941782e-05,0,0.13900429,0.16896252,8.373405,4.1227765
sham,U413,Reg01_z201,d23,sham_U413_Reg01_z201_d23,data_d23.mat,408,ROI408,262.0,275.0,2088,0.27973534617407453,0.34843564167296637,-0.043696304268785915,2.8242222324510045,0.19589065678727247,0.6222057030590553,10,10.1,18.0,1.3678117567237864,2.628331575663732,157.8173858999894,1031.0,2.8242222324510045,1.1721007936012462e-05,0,0.21012199,-0.16185778,6.7701426,1.1074213
resp,U719,Reg01_z220,d15,resp_U719_Reg01_z220_d15,data_d15.mat,290,ROI290,214.0,38.0,2088,0.13158445876133867,0.04782709870759261,0.023357198796571024,0.2968514001292445,0.14149946330716717,0.2838371637262425,0,,,,,3.441939466301376,218.0,0.2968514001292445,-6.021654891454267e-05,0,-0.233958,0.21840154,14.31623,13.756066
sham,U146,Reg01_z198,d1,sham_U146_Reg01_z198_d1,data_d1.mat,233,ROI233,681.0,142.0,2088,0.16690824360691062,0.1280147894364167,-0.017974688395729847,1.3715713775313403,0.1599734560425507,0.3575397256016117,9,10.222222222222221,16.0,0.6080563807518864,1.2115979214887895,81.40962882292725,1466.0,1.3715713775313403,-1.4453421214644033e-05,0,-0.06311198,-0.19011314,5.3795595,1.0263054
resp,T650,Reg01_z147,d11,resp_T650_Reg01_z147_d11,data_d11.mat,348,ROI348,394.0,757.0,2088,0.3887105740200364,0.48882239318898807,0.039556955428538744,3.595522498304111,0.36704670471761036,0.9795823325857319,6,14.333333333333334,45.0,1.533497340309015,3.228475793586501,195.33499674169164,636.0,3.595522498304111,-8.627613779750829e-05,1,0.44275165,-0.768364,10.512622,4.312909
sham,U146,Reg03_z129,d15,sham_U146_Reg03_z129_d15,data_d15.mat,38,ROI38,674.0,977.0,2088,0.09152476901305684,0.0696318426776761,-0.2510693628080741,0.3699734156548618,0.07242677485822749,0.1712762482986528,14,14.071428571428571,54.0,0.18666140099308876,0.2975466407966343,71.64182959428294,1167.0,0.3699734156548618,3.7984700214922504e-05,1,-0.12959793,-1.313161,11.917432,3.0127523
unresp,U235,Reg02_z166,d15,unresp_U235_Reg02_z166_d15,data_d15.mat,383,ROI383,1019.0,998.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-7.7852488,-10.146131
unresp,U863,Reg01_z305,d1,unresp_U863_Reg01_z305_d1,data_d1.mat,75,ROI75,758.0,339.0,2088,0.1352792815541618,0.060934645389415946,-0.10611238839008683,0.4872453864643958,0.11836849312399214,0.2843591734157149,2,5.5,8.0,0.29317944765027076,0.36887689334040363,68.56474921215522,1529.0,0.4872453864643958,1.0087153796280308e-06,0,-0.18543345,0.3959169,-0.35407653,6.6701546
sham,U411,Reg01_z251,d15,sham_U411_Reg01_z251_d15,data_d15.mat,158,ROI158,6.0,309.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-15.326107,16.935663
sham,U146,Reg03_z257,d15,sham_U146_Reg03_z257_d15,data_d15.mat,217,ROI217,644.0,667.0,2088,0.16370128810802384,0.1131695654459148,-0.03210214124423053,0.9973172115787562,0.1545789754657072,0.27391526719397663,14,10.785714285714286,26.0,0.33675597725079937,0.842738236113049,70.50372042971208,697.0,0.9973172115787562,8.998094072726149e-06,1,-0.08091912,-0.5063848,8.357471,-0.49947438
sham,V529,Reg04_z136,d1,sham_V529_Reg04_z136_d1,data_d1.mat,280,ROI280,521.0,374.0,2088,0.1617112000962443,0.059349156475701575,-0.002304752655003648,0.6078147048627741,0.15203572082668915,0.30493269990983585,3,6.333333333333333,10.0,0.2918600487613412,0.45577898403608497,52.238252554329044,173.0,0.6078147048627741,9.991384896041798e-06,0,-0.16442597,0.311409,0.9768227,4.965193
